# df_oferta
nombre_J	ubicacionesJ_x	ubicacionesJ_y
j01	10	10
j02	12	12
j03	8	12
j04	10	8
j05	11	14
j06	14	12
j07	6	14
j08	6	12
j09	8	6
j10	12	6
j11	6	6
j12	6	4
j13	14	6
j14	14	4
j15	14	10
j16	6	8


# df_capac
nombre_J	servicio_K	s_jk	s_jk_10	s_jk_5	sigma_jk	c_jk	s_jk*c_jk	nombre_Jservicio_K
i03	j08	k05	i03j08	0.21866675667722127	0.9218064474828315	6	7
i03	j08	k06	i03j08	0.21866675667722127	0.8626563100093985	6	7
i03	j08	k07	i03j08	0.21866675667722127	0.8626563100093985	6	7
i03	j08	k08	i03j08	0.21866675667722127	0.8626563100093985	6	7
i03	j08	k09	i03j08	0.21866675667722127	0.9218064474828315	6	7
i03	j08	k10	i03j08	0.21866675667722127	0.8626563100093985	6	7
i03	j09	k01	i03j09	0.0	0.001	6	6
i03	j09	k02	i03j09	0.0	0.001	6	6
i03	j09	k03	i03j09	0.0	0.001	6	6
i03	j09	k04	i03j09	0.21866675667722127	0.3769262991826959	6	7
i03	j09	k05	i03j09	0.21866675667722127	0.3769262991826959	6	7
i03	j09	k06	i03j09	0.21866675667722127	0.001	6	7
i03	j09	k07	i03j09	0.21866675667722127	0.001	6	7
i03	j09	k08	i03j09	0.21866675667722127	0.001	6	7
i03	j09	k09	i03j09	0.21866675667722127	0.3769262991826959	6	7
i03	j09	k10	i03j09	0.21866675667722127	0.001	6	7
i03	j10	k01	i03j10	0.0	0.001	6	6
i03	j10	k02	i03j10	0.0	0.001	6	6
i03	j10	k03	i03j10	0.0	0.001	6	6
i03	j10	k04	i03j10	0.21866675667722127	0.3769262991826959	6	7
i03	j10	k05	i03j10	0.21866675667722127	0.3769262991826959	6	7
i03	j10	k06	i03j10	0.21866675667722127	0.001	6	7
i03	j10	k07	i03j10	0.21866675667722127	0.001	6	7
i03	j10	k08	i03j10	0.21866675667722127	0.001	6	7
i03	j10	k09	i03j10	0.21866675667722127	0.3769262991826959	6	7
i03	j10	k10	i03j10	0.21866675667722127	0.001	6	7
i04	j01	k01	i04j01	0.7013665732390044	0.7013665732390044	3	6
i04	j01	k02	i04j01	0.7013665732390044	0.8626563100093985	3	6
i04	j01	k03	i04j01	0.7013665732390044	0.8626563100093985	3	6
i04	j01	k04	i04j01	0.7769942554930191	0.9218064474828315	3	7
i04	j01	k05	i04j01	0.7769942554930191	0.9218064474828315	3	7
i04	j01	k06	i04j01	0.7769942554930191	0.8626563100093985	3	7
i04	j01	k07	i04j01	0.7769942554930191	0.8626563100093985	3	7
i04	j01	k08	i04j01	0.7769942554930191	0.8626563100093985	3	7
i04	j01	k09	i04j01	0.7769942554930191	0.9218064474828315	3	7
i04	j01	k10	i04j01	0.7769942554930191	0.8626563100093985	3	7
i04	j02	k01	i04j02	0.8626563100093985	0.001	2	6
i04	j02	k02	i04j02	0.8626563100093985	0.4935752886421534	2	6
i04	j02	k03	i04j02	0.8626563100093985	0.4935752886421534	2	6
i04	j02	k04	i04j02	0.8983540656933711	0.7013665732390044	2	7
i04	j02	k05	i04j02	0.8983540656933711	0.7013665732390044	2	7
i04	j02	k06	i04j02	0.8983540656933711	0.4935752886421534	2	7
i04	j02	k07	i04j02	0.8983540656933711	0.4935752886421534	2	7
i04	j02	k08	i04j02	0.8983540656933711	0.4935752886421534	2	7
i04	j02	k09	i04j02	0.8983540656933711	0.7013665732390044	2	7
i04	j02	k10	i04j02	0.8983540656933711	0.4935752886421534	2	7
i04	j03	k01	i04j03	0.9649454688235423	0.001	1	6
i04	j03	k02	i04j03	0.9649454688235423	0.4935752886421534	1	6
i04	j03	k03	i04j03	0.9649454688235423	0.4935752886421534	1	6
i04	j03	k04	i04j03	0.9741982523623018	0.7013665732390044	1	7
i04	j03	k05	i04j03	0.9741982523623018	0.7013665732390044	1	7
i04	j03	k06	i04j03	0.9741982523623018	0.4935752886421534	1	7
i04	j03	k07	i04j03	0.9741982523623018	0.4935752886421534	1	7
i04	j03	k08	i04j03	0.9741982523623018	0.4935752886421534	1	7
i04	j03	k09	i04j03	0.9741982523623018	0.7013665732390044	1	7
i04	j03	k10	i04j03	0.9741982523623018	0.4935752886421534	1	7
i04	j04	k01	i04j04	1.0	1.0	0	6
i04	j04	k02	i04j04	1.0	1.0	0	6
i04	j04	k03	i04j04	1.0	1.0	0	6
i04	j04	k04	i04j04	1.0	1.0	0	7
i04	j04	k05	i04j04	1.0	1.0	0	7
i04	j04	k06	i04j04	1.0	1.0	0	7
i04	j04	k07	i04j04	1.0	1.0	0	7
i04	j04	k08	i04j04	1.0	1.0	0	7
i04	j04	k09	i04j04	1.0	1.0	0	7
i04	j04	k10	i04j04	1.0	1.0	0	7
i04	j05	k01	i04j05	0.9649454688235423	0.001	1	6
i04	j05	k02	i04j05	0.9649454688235423	0.001	1	6
i04	j05	k03	i04j05	0.9649454688235423	0.001	1	6
i04	j05	k04	i04j05	0.9741982523623018	0.3769262991826959	1	7
i04	j05	k05	i04j05	0.9741982523623018	0.3769262991826959	1	7
i04	j05	k06	i04j05	0.9741982523623018	0.001	1	7
i04	j05	k07	i04j05	0.9741982523623018	0.001	1	7
i04	j05	k08	i04j05	0.9741982523623018	0.001	1	7
i04	j05	k09	i04j05	0.9741982523623018	0.3769262991826959	1	7
i04	j05	k10	i04j05	0.9741982523623018	0.001	1	7
i04	j06	k01	i04j06	0.8626563100093985	0.001	2	6
i04	j06	k02	i04j06	0.8626563100093985	0.001	2	6
i04	j06	k03	i04j06	0.8626563100093985	0.001	2	6
i04	j06	k04	i04j06	0.8983540656933711	0.3769262991826959	2	7
i04	j06	k05	i04j06	0.8983540656933711	0.3769262991826959	2	7
i04	j06	k06	i04j06	0.8983540656933711	0.001	2	7
i04	j06	k07	i04j06	0.8983540656933711	0.001	2	7
i04	j06	k08	i04j06	0.8983540656933711	0.001	2	7
i04	j06	k09	i04j06	0.8983540656933711	0.3769262991826959	2	7
i04	j06	k10	i04j06	0.8983540656933711	0.001	2	7
i04	j07	k01	i04j07	0.7013665732390044	0.001	3	6
i04	j07	k02	i04j07	0.7013665732390044	0.001	3	6
i04	j07	k03	i04j07	0.7013665732390044	0.001	3	6
i04	j07	k04	i04j07	0.7769942554930191	0.3769262991826959	3	7
i04	j07	k05	i04j07	0.7769942554930191	0.3769262991826959	3	7
i04	j07	k06	i04j07	0.7769942554930191	0.001	3	7
i04	j07	k07	i04j07	0.7769942554930191	0.001	3	7
i04	j07	k08	i04j07	0.7769942554930191	0.001	3	7
i04	j07	k09	i04j07	0.7769942554930191	0.3769262991826959	3	7
i04	j07	k10	i04j07	0.7769942554930191	0.001	3	7
i04	j08	k01	i04j08	0.4935752886421534	0.001	4	6
i04	j08	k02	i04j08	0.4935752886421534	0.001	4	6
i04	j08	k03	i04j08	0.4935752886421534	0.001	4	6
i04	j08	k04	i04j08	0.6171641141806035	0.3769262991826959	4	7
i04	j08	k05	i04j08	0.6171641141806035	0.3769262991826959	4	7
i04	j08	k06	i04j08	0.6171641141806035	0.001	4	7
i04	j08	k07	i04j08	0.6171641141806035	0.001	4	7
i04	j08	k08	i04j08	0.6171641141806035	0.001	4	7
i04	j08	k09	i04j08	0.6171641141806035	0.3769262991826959	4	7
i04	j08	k10	i04j08	0.6171641141806035	0.001	4	7
i04	j09	k01	i04j09	0.2544483340734067	0.7013665732390044	5	6
i04	j09	k02	i04j09	0.2544483340734067	0.8626563100093985	5	6
i04	j09	k03	i04j09	0.2544483340734067	0.8626563100093985	5	6
i04	j09	k04	i04j09	0.4277506578980072	0.9218064474828315	5	7
i04	j09	k05	i04j09	0.4277506578980072	0.9218064474828315	5	7
i04	j09	k06	i04j09	0.4277506578980072	0.8626563100093985	5	7
i04	j09	k07	i04j09	0.4277506578980072	0.8626563100093985	5	7
i04	j09	k08	i04j09	0.4277506578980072	0.8626563100093985	5	7
i04	j09	k09	i04j09	0.4277506578980072	0.9218064474828315	5	7
i04	j09	k10	i04j09	0.4277506578980072	0.8626563100093985	5	7
i04	j10	k01	i04j10	0.0	0.7013665732390044	6	6
i04	j10	k02	i04j10	0.0	0.8626563100093985	6	6
i04	j10	k03	i04j10	0.0	0.8626563100093985	6	6
i04	j10	k04	i04j10	0.21866675667722127	0.9218064474828315	6	7
i04	j10	k05	i04j10	0.21866675667722127	0.9218064474828315	6	7
i04	j10	k06	i04j10	0.21866675667722127	0.8626563100093985	6	7
i04	j10	k07	i04j10	0.21866675667722127	0.8626563100093985	6	7
i04	j10	k08	i04j10	0.21866675667722127	0.8626563100093985	6	7
i04	j10	k09	i04j10	0.21866675667722127	0.9218064474828315	6	7
i04	j10	k10	i04j10	0.21866675667722127	0.8626563100093985	6	7
i05	j01	k01	i05j01	0.4935752886421534	0.001	4	6
i05	j01	k02	i05j01	0.4935752886421534	0.4935752886421534	4	6
i05	j01	k03	i05j01	0.4935752886421534	0.4935752886421534	4	6
i05	j01	k04	i05j01	0.6171641141806035	0.7013665732390044	4	7
i05	j01	k05	i05j01	0.6171641141806035	0.7013665732390044	4	7
i05	j01	k06	i05j01	0.6171641141806035	0.4935752886421534	4	7
i05	j01	k07	i05j01	0.6171641141806035	0.4935752886421534	4	7
i05	j01	k08	i05j01	0.6171641141806035	0.4935752886421534	4	7
i05	j01	k09	i05j01	0.6171641141806035	0.7013665732390044	4	7
i05	j01	k10	i05j01	0.6171641141806035	0.4935752886421534	4	7
i05	j02	k01	i05j02	0.7013665732390044	0.7013665732390044	3	6
i05	j02	k02	i05j02	0.7013665732390044	0.8626563100093985	3	6
i05	j02	k03	i05j02	0.7013665732390044	0.8626563100093985	3	6
i05	j02	k04	i05j02	0.7769942554930191	0.9218064474828315	3	7
i05	j02	k05	i05j02	0.7769942554930191	0.9218064474828315	3	7
i05	j02	k06	i05j02	0.7769942554930191	0.8626563100093985	3	7
i05	j02	k07	i05j02	0.7769942554930191	0.8626563100093985	3	7
i05	j02	k08	i05j02	0.7769942554930191	0.8626563100093985	3	7
i05	j02	k09	i05j02	0.7769942554930191	0.9218064474828315	3	7
i05	j02	k10	i05j02	0.7769942554930191	0.8626563100093985	3	7
i05	j03	k01	i05j03	0.8626563100093985	0.001	2	6
i05	j03	k02	i05j03	0.8626563100093985	0.001	2	6
i05	j03	k03	i05j03	0.8626563100093985	0.001	2	6
i05	j03	k04	i05j03	0.8983540656933711	0.3769262991826959	2	7
i05	j03	k05	i05j03	0.8983540656933711	0.3769262991826959	2	7
i05	j03	k06	i05j03	0.8983540656933711	0.001	2	7
i05	j03	k07	i05j03	0.8983540656933711	0.001	2	7
i05	j03	k08	i05j03	0.8983540656933711	0.001	2	7
i05	j03	k09	i05j03	0.8983540656933711	0.3769262991826959	2	7
i05	j03	k10	i05j03	0.8983540656933711	0.001	2	7
i05	j04	k01	i05j04	0.9649454688235423	0.001	1	6
i05	j04	k02	i05j04	0.9649454688235423	0.001	1	6
i05	j04	k03	i05j04	0.9649454688235423	0.001	1	6
i05	j04	k04	i05j04	0.9741982523623018	0.3769262991826959	1	7
i05	j04	k05	i05j04	0.9741982523623018	0.3769262991826959	1	7
i05	j04	k06	i05j04	0.9741982523623018	0.001	1	7
i05	j04	k07	i05j04	0.9741982523623018	0.001	1	7
i05	j04	k08	i05j04	0.9741982523623018	0.001	1	7
i05	j04	k09	i05j04	0.9741982523623018	0.3769262991826959	1	7
i05	j04	k10	i05j04	0.9741982523623018	0.001	1	7
i05	j05	k01	i05j05	1.0	1.0	0	6
i05	j05	k02	i05j05	1.0	1.0	0	6
i05	j05	k03	i05j05	1.0	1.0	0	6
i05	j05	k04	i05j05	1.0	1.0	0	7
i05	j05	k05	i05j05	1.0	1.0	0	7
i05	j05	k06	i05j05	1.0	1.0	0	7
i05	j05	k07	i05j05	1.0	1.0	0	7
i05	j05	k08	i05j05	1.0	1.0	0	7
i05	j05	k09	i05j05	1.0	1.0	0	7
i05	j05	k10	i05j05	1.0	1.0	0	7
i05	j06	k01	i05j06	0.9649454688235423	0.001	1	6
i05	j06	k02	i05j06	0.9649454688235423	0.4935752886421534	1	6
i05	j06	k03	i05j06	0.9649454688235423	0.4935752886421534	1	6
i05	j06	k04	i05j06	0.9741982523623018	0.7013665732390044	1	7
i05	j06	k05	i05j06	0.9741982523623018	0.7013665732390044	1	7
i05	j06	k06	i05j06	0.9741982523623018	0.4935752886421534	1	7
i05	j06	k07	i05j06	0.9741982523623018	0.4935752886421534	1	7
i05	j06	k08	i05j06	0.9741982523623018	0.4935752886421534	1	7
i05	j06	k09	i05j06	0.9741982523623018	0.7013665732390044	1	7
i05	j06	k10	i05j06	0.9741982523623018	0.4935752886421534	1	7
i05	j07	k01	i05j07	0.8626563100093985	0.001	2	6
i05	j07	k02	i05j07	0.8626563100093985	0.001	2	6
i05	j07	k03	i05j07	0.8626563100093985	0.001	2	6
i05	j07	k04	i05j07	0.8983540656933711	0.001	2	7
i05	j07	k05	i05j07	0.8983540656933711	0.001	2	7
i05	j07	k06	i05j07	0.8983540656933711	0.001	2	7
i05	j07	k07	i05j07	0.8983540656933711	0.001	2	7
i05	j07	k08	i05j07	0.8983540656933711	0.001	2	7
i05	j07	k09	i05j07	0.8983540656933711	0.001	2	7
i05	j07	k10	i05j07	0.8983540656933711	0.001	2	7
i05	j08	k01	i05j08	0.7013665732390044	0.001	3	6
i05	j08	k02	i05j08	0.7013665732390044	0.001	3	6
i05	j08	k03	i05j08	0.7013665732390044	0.001	3	6
i05	j08	k04	i05j08	0.7769942554930191	0.001	3	7
i05	j08	k05	i05j08	0.7769942554930191	0.001	3	7
i05	j08	k06	i05j08	0.7769942554930191	0.001	3	7
i05	j08	k07	i05j08	0.7769942554930191	0.001	3	7
i05	j08	k08	i05j08	0.7769942554930191	0.001	3	7
i05	j08	k09	i05j08	0.7769942554930191	0.001	3	7
i05	j08	k10	i05j08	0.7769942554930191	0.001	3	7
i05	j09	k01	i05j09	0.4935752886421534	0.001	4	6
i05	j09	k02	i05j09	0.4935752886421534	0.001	4	6
i05	j09	k03	i05j09	0.4935752886421534	0.001	4	6
i05	j09	k04	i05j09	0.6171641141806035	0.001	4	7
i05	j09	k05	i05j09	0.6171641141806035	0.001	4	7
i05	j09	k06	i05j09	0.6171641141806035	0.001	4	7
i05	j09	k07	i05j09	0.6171641141806035	0.001	4	7
i05	j09	k08	i05j09	0.6171641141806035	0.001	4	7
i05	j09	k09	i05j09	0.6171641141806035	0.001	4	7
i05	j09	k10	i05j09	0.6171641141806035	0.001	4	7
i05	j10	k01	i05j10	0.2544483340734067	0.001	5	6
i05	j10	k02	i05j10	0.2544483340734067	0.001	5	6
i05	j10	k03	i05j10	0.2544483340734067	0.001	5	6
i05	j10	k04	i05j10	0.4277506578980072	0.001	5	7
i05	j10	k05	i05j10	0.4277506578980072	0.001	5	7
i05	j10	k06	i05j10	0.4277506578980072	0.001	5	7
i05	j10	k07	i05j10	0.4277506578980072	0.001	5	7
i05	j10	k08	i05j10	0.4277506578980072	0.001	5	7
i05	j10	k09	i05j10	0.4277506578980072	0.001	5	7
i05	j10	k10	i05j10	0.4277506578980072	0.001	5	7
i06	j01	k01	i06j01	0.2544483340734067	0.001	5	6
i06	j01	k02	i06j01	0.2544483340734067	0.4935752886421534	5	6
i06	j01	k03	i06j01	0.2544483340734067	0.4935752886421534	5	6
i06	j01	k04	i06j01	0.4277506578980072	0.7013665732390044	5	7
i06	j01	k05	i06j01	0.4277506578980072	0.7013665732390044	5	7
i06	j01	k06	i06j01	0.4277506578980072	0.4935752886421534	5	7
i06	j01	k07	i06j01	0.4277506578980072	0.4935752886421534	5	7
i06	j01	k08	i06j01	0.4277506578980072	0.4935752886421534	5	7
i06	j01	k09	i06j01	0.4277506578980072	0.7013665732390044	5	7
i06	j01	k10	i06j01	0.4277506578980072	0.4935752886421534	5	7
i06	j02	k01	i06j02	0.4935752886421534	0.7013665732390044	4	6
i06	j02	k02	i06j02	0.4935752886421534	0.8626563100093985	4	6
i06	j02	k03	i06j02	0.4935752886421534	0.8626563100093985	4	6
i06	j02	k04	i06j02	0.6171641141806035	0.9218064474828315	4	7
i06	j02	k05	i06j02	0.6171641141806035	0.9218064474828315	4	7
i06	j02	k06	i06j02	0.6171641141806035	0.8626563100093985	4	7
i06	j02	k07	i06j02	0.6171641141806035	0.8626563100093985	4	7
i06	j02	k08	i06j02	0.6171641141806035	0.8626563100093985	4	7
i06	j02	k09	i06j02	0.6171641141806035	0.9218064474828315	4	7
i06	j02	k10	i06j02	0.6171641141806035	0.8626563100093985	4	7
i06	j03	k01	i06j03	0.7013665732390044	0.001	3	6
i06	j03	k02	i06j03	0.7013665732390044	0.001	3	6
i06	j03	k03	i06j03	0.7013665732390044	0.001	3	6
i06	j03	k04	i06j03	0.7769942554930191	0.3769262991826959	3	7
i06	j03	k05	i06j03	0.7769942554930191	0.3769262991826959	3	7
i06	j03	k06	i06j03	0.7769942554930191	0.001	3	7
i06	j03	k07	i06j03	0.7769942554930191	0.001	3	7
i06	j03	k08	i06j03	0.7769942554930191	0.001	3	7
i06	j03	k09	i06j03	0.7769942554930191	0.3769262991826959	3	7
i06	j03	k10	i06j03	0.7769942554930191	0.001	3	7
i06	j04	k01	i06j04	0.8626563100093985	0.001	2	6
i06	j04	k02	i06j04	0.8626563100093985	0.001	2	6
i06	j04	k03	i06j04	0.8626563100093985	0.001	2	6
i06	j04	k04	i06j04	0.8983540656933711	0.3769262991826959	2	7
i06	j04	k05	i06j04	0.8983540656933711	0.3769262991826959	2	7
i06	j04	k06	i06j04	0.8983540656933711	0.001	2	7
i06	j04	k07	i06j04	0.8983540656933711	0.001	2	7
i06	j04	k08	i06j04	0.8983540656933711	0.001	2	7
i06	j04	k09	i06j04	0.8983540656933711	0.3769262991826959	2	7
i06	j04	k10	i06j04	0.8983540656933711	0.001	2	7
i06	j05	k01	i06j05	0.9649454688235423	0.001	1	6
i06	j05	k02	i06j05	0.9649454688235423	0.4935752886421534	1	6
i06	j05	k03	i06j05	0.9649454688235423	0.4935752886421534	1	6
i06	j05	k04	i06j05	0.9741982523623018	0.7013665732390044	1	7
i06	j05	k05	i06j05	0.9741982523623018	0.7013665732390044	1	7
i06	j05	k06	i06j05	0.9741982523623018	0.4935752886421534	1	7
i06	j05	k07	i06j05	0.9741982523623018	0.4935752886421534	1	7
i06	j05	k08	i06j05	0.9741982523623018	0.4935752886421534	1	7
i06	j05	k09	i06j05	0.9741982523623018	0.7013665732390044	1	7
i06	j05	k10	i06j05	0.9741982523623018	0.4935752886421534	1	7
i06	j06	k01	i06j06	1.0	1.0	0	6
i06	j06	k02	i06j06	1.0	1.0	0	6
i06	j06	k03	i06j06	1.0	1.0	0	6
i06	j06	k04	i06j06	1.0	1.0	0	7
i06	j06	k05	i06j06	1.0	1.0	0	7
i06	j06	k06	i06j06	1.0	1.0	0	7
i06	j06	k07	i06j06	1.0	1.0	0	7
i06	j06	k08	i06j06	1.0	1.0	0	7
i06	j06	k09	i06j06	1.0	1.0	0	7
i06	j06	k10	i06j06	1.0	1.0	0	7
i06	j07	k01	i06j07	0.9649454688235423	0.001	1	6
i06	j07	k02	i06j07	0.9649454688235423	0.001	1	6
i06	j07	k03	i06j07	0.9649454688235423	0.001	1	6
i06	j07	k04	i06j07	0.9741982523623018	0.001	1	7
i06	j07	k05	i06j07	0.9741982523623018	0.001	1	7
i06	j07	k06	i06j07	0.9741982523623018	0.001	1	7
i06	j07	k07	i06j07	0.9741982523623018	0.001	1	7
i06	j07	k08	i06j07	0.9741982523623018	0.001	1	7
i06	j07	k09	i06j07	0.9741982523623018	0.001	1	7
i06	j07	k10	i06j07	0.9741982523623018	0.001	1	7
i06	j08	k01	i06j08	0.8626563100093985	0.001	2	6
i06	j08	k02	i06j08	0.8626563100093985	0.001	2	6
i06	j08	k03	i06j08	0.8626563100093985	0.001	2	6
i06	j08	k04	i06j08	0.8983540656933711	0.001	2	7
i06	j08	k05	i06j08	0.8983540656933711	0.001	2	7
i06	j08	k06	i06j08	0.8983540656933711	0.001	2	7
i06	j08	k07	i06j08	0.8983540656933711	0.001	2	7
i06	j08	k08	i06j08	0.8983540656933711	0.001	2	7
i06	j08	k09	i06j08	0.8983540656933711	0.001	2	7
i06	j08	k10	i06j08	0.8983540656933711	0.001	2	7
i06	j09	k01	i06j09	0.7013665732390044	0.001	3	6
i06	j09	k02	i06j09	0.7013665732390044	0.001	3	6
i06	j09	k03	i06j09	0.7013665732390044	0.001	3	6
i06	j09	k04	i06j09	0.7769942554930191	0.001	3	7
i06	j09	k05	i06j09	0.7769942554930191	0.001	3	7
i06	j09	k06	i06j09	0.7769942554930191	0.001	3	7
i06	j09	k07	i06j09	0.7769942554930191	0.001	3	7
i06	j09	k08	i06j09	0.7769942554930191	0.001	3	7
i06	j09	k09	i06j09	0.7769942554930191	0.001	3	7
i06	j09	k10	i06j09	0.7769942554930191	0.001	3	7
i06	j10	k01	i06j10	0.4935752886421534	0.001	4	6
i06	j10	k02	i06j10	0.4935752886421534	0.001	4	6
i06	j10	k03	i06j10	0.4935752886421534	0.001	4	6
i06	j10	k04	i06j10	0.6171641141806035	0.001	4	7
i06	j10	k05	i06j10	0.6171641141806035	0.001	4	7
i06	j10	k06	i06j10	0.6171641141806035	0.001	4	7
i06	j10	k07	i06j10	0.6171641141806035	0.001	4	7
i06	j10	k08	i06j10	0.6171641141806035	0.001	4	7
i06	j10	k09	i06j10	0.6171641141806035	0.001	4	7
i06	j10	k10	i06j10	0.6171641141806035	0.001	4	7
i07	j01	k01	i07j01	0.0	0.001	6	6
i07	j01	k02	i07j01	0.0	0.4935752886421534	6	6
i07	j01	k03	i07j01	0.0	0.4935752886421534	6	6
i07	j01	k04	i07j01	0.21866675667722127	0.7013665732390044	6	7
i07	j01	k05	i07j01	0.21866675667722127	0.7013665732390044	6	7
i07	j01	k06	i07j01	0.21866675667722127	0.4935752886421534	6	7
i07	j01	k07	i07j01	0.21866675667722127	0.4935752886421534	6	7
i07	j01	k08	i07j01	0.21866675667722127	0.4935752886421534	6	7
i07	j01	k09	i07j01	0.21866675667722127	0.7013665732390044	6	7
i07	j01	k10	i07j01	0.21866675667722127	0.4935752886421534	6	7
i07	j02	k01	i07j02	0.2544483340734067	0.001	5	6
i07	j02	k02	i07j02	0.2544483340734067	0.001	5	6
i07	j02	k03	i07j02	0.2544483340734067	0.001	5	6
i07	j02	k04	i07j02	0.4277506578980072	0.3769262991826959	5	7
i07	j02	k05	i07j02	0.4277506578980072	0.3769262991826959	5	7
i07	j02	k06	i07j02	0.4277506578980072	0.001	5	7
i07	j02	k07	i07j02	0.4277506578980072	0.001	5	7
i07	j02	k08	i07j02	0.4277506578980072	0.001	5	7
i07	j02	k09	i07j02	0.4277506578980072	0.3769262991826959	5	7
i07	j02	k10	i07j02	0.4277506578980072	0.001	5	7
i07	j03	k01	i07j03	0.4935752886421534	0.7013665732390044	4	6
i07	j03	k02	i07j03	0.4935752886421534	0.8626563100093985	4	6
i07	j03	k03	i07j03	0.4935752886421534	0.8626563100093985	4	6
i07	j03	k04	i07j03	0.6171641141806035	0.9218064474828315	4	7
i07	j03	k05	i07j03	0.6171641141806035	0.9218064474828315	4	7
i07	j03	k06	i07j03	0.6171641141806035	0.8626563100093985	4	7
i07	j03	k07	i07j03	0.6171641141806035	0.8626563100093985	4	7
i07	j03	k08	i07j03	0.6171641141806035	0.8626563100093985	4	7
i07	j03	k09	i07j03	0.6171641141806035	0.9218064474828315	4	7
i07	j03	k10	i07j03	0.6171641141806035	0.8626563100093985	4	7
i07	j04	k01	i07j04	0.7013665732390044	0.001	3	6
i07	j04	k02	i07j04	0.7013665732390044	0.001	3	6
i07	j04	k03	i07j04	0.7013665732390044	0.001	3	6
i07	j04	k04	i07j04	0.7769942554930191	0.3769262991826959	3	7
i07	j04	k05	i07j04	0.7769942554930191	0.3769262991826959	3	7
i07	j04	k06	i07j04	0.7769942554930191	0.001	3	7
i07	j04	k07	i07j04	0.7769942554930191	0.001	3	7
i07	j04	k08	i07j04	0.7769942554930191	0.001	3	7
i07	j04	k09	i07j04	0.7769942554930191	0.3769262991826959	3	7
i07	j04	k10	i07j04	0.7769942554930191	0.001	3	7
i07	j05	k01	i07j05	0.8626563100093985	0.001	2	6
i07	j05	k02	i07j05	0.8626563100093985	0.001	2	6
i07	j05	k03	i07j05	0.8626563100093985	0.001	2	6
i07	j05	k04	i07j05	0.8983540656933711	0.001	2	7
i07	j05	k05	i07j05	0.8983540656933711	0.001	2	7
i07	j05	k06	i07j05	0.8983540656933711	0.001	2	7
i07	j05	k07	i07j05	0.8983540656933711	0.001	2	7
i07	j05	k08	i07j05	0.8983540656933711	0.001	2	7
i07	j05	k09	i07j05	0.8983540656933711	0.001	2	7
i07	j05	k10	i07j05	0.8983540656933711	0.001	2	7
i07	j06	k01	i07j06	0.9649454688235423	0.001	1	6
i07	j06	k02	i07j06	0.9649454688235423	0.001	1	6
i07	j06	k03	i07j06	0.9649454688235423	0.001	1	6
i07	j06	k04	i07j06	0.9741982523623018	0.001	1	7
i07	j06	k05	i07j06	0.9741982523623018	0.001	1	7
i07	j06	k06	i07j06	0.9741982523623018	0.001	1	7
i07	j06	k07	i07j06	0.9741982523623018	0.001	1	7
i07	j06	k08	i07j06	0.9741982523623018	0.001	1	7
i07	j06	k09	i07j06	0.9741982523623018	0.001	1	7
i07	j06	k10	i07j06	0.9741982523623018	0.001	1	7
i07	j07	k01	i07j07	1.0	1.0	0	6
i07	j07	k02	i07j07	1.0	1.0	0	6
i07	j07	k03	i07j07	1.0	1.0	0	6
i07	j07	k04	i07j07	1.0	1.0	0	7
i07	j07	k05	i07j07	1.0	1.0	0	7
i07	j07	k06	i07j07	1.0	1.0	0	7
i07	j07	k07	i07j07	1.0	1.0	0	7
i07	j07	k08	i07j07	1.0	1.0	0	7
i07	j07	k09	i07j07	1.0	1.0	0	7
i07	j07	k10	i07j07	1.0	1.0	0	7
i07	j08	k01	i07j08	0.9649454688235423	0.001	1	6
i07	j08	k02	i07j08	0.9649454688235423	0.4935752886421534	1	6
i07	j08	k03	i07j08	0.9649454688235423	0.4935752886421534	1	6
i07	j08	k04	i07j08	0.9741982523623018	0.7013665732390044	1	7
i07	j08	k05	i07j08	0.9741982523623018	0.7013665732390044	1	7
i07	j08	k06	i07j08	0.9741982523623018	0.4935752886421534	1	7
i07	j08	k07	i07j08	0.9741982523623018	0.4935752886421534	1	7
i07	j08	k08	i07j08	0.9741982523623018	0.4935752886421534	1	7
i07	j08	k09	i07j08	0.9741982523623018	0.7013665732390044	1	7
i07	j08	k10	i07j08	0.9741982523623018	0.4935752886421534	1	7
i07	j09	k01	i07j09	0.8626563100093985	0.001	2	6
i07	j09	k02	i07j09	0.8626563100093985	0.001	2	6
i07	j09	k03	i07j09	0.8626563100093985	0.001	2	6
i07	j09	k04	i07j09	0.8983540656933711	0.001	2	7
i07	j09	k05	i07j09	0.8983540656933711	0.001	2	7
i07	j09	k06	i07j09	0.8983540656933711	0.001	2	7
i07	j09	k07	i07j09	0.8983540656933711	0.001	2	7
i07	j09	k08	i07j09	0.8983540656933711	0.001	2	7
i07	j09	k09	i07j09	0.8983540656933711	0.001	2	7
i07	j09	k10	i07j09	0.8983540656933711	0.001	2	7
i07	j10	k01	i07j10	0.7013665732390044	0.001	3	6
i07	j10	k02	i07j10	0.7013665732390044	0.001	3	6
i07	j10	k03	i07j10	0.7013665732390044	0.001	3	6
i07	j10	k04	i07j10	0.7769942554930191	0.001	3	7
i07	j10	k05	i07j10	0.7769942554930191	0.001	3	7
i07	j10	k06	i07j10	0.7769942554930191	0.001	3	7
i07	j10	k07	i07j10	0.7769942554930191	0.001	3	7
i07	j10	k08	i07j10	0.7769942554930191	0.001	3	7
